name,BUILDING,STREET,zip code,PHONE,object,,,
empire hotel bar,44,w 63 st,10023,6463547814,15330,,,
pj clarkes,44,w 63 st,10023,2129579700,15332,,,
the empire rooftop,44,w 63 st,10023,2122652600,15333,,,
empire hotel rooftop,44,w 63 st,10023,2129563313,15331,,,
west 63rd st steak house,44,w 63 st,10023,2125815290,15334,,,
boulud sud,20,w 64 st,10023,2125951313,15335,,,
picholine,35,w 64 st,10023,2127248585,15336,,,
atlantic grill,49,w 64 st,10023,2127874663,15338,,,
oneals,49,w 64 st,10023,2127874663,15339,,,
jewish guild for the blind cafe,15,w 65 st,10023,2127697817,15341,,,
shun lee,37,w 65 st,10023,2125958895,15342,,,
le pain quotidien,60,w 65 st,10023,2127214001,15344,,,
american table cafe and bar allice tully hall,132,w 65 st,10023,2126714200,15345,,,
lincoln center kitchen david geffen hall,132,w 65 st,10023,2128750203,15347,,,
panevino restaurant,132,w 65 st,10023,2128747000,15348,,,
arpeggio,132,w 65 st,10023,2128747000,15346,,,
revlon bar belmont room metropolitan opera,140,w 65 st,10023,2127993400,15349,,,
lincoln ristorante,142,w 65 st,10023,2123596500,15350,,,
indie food and wine,144,w 65 st,10023,2128755256,15351,,,
august wilson theatre,150,w 65 st,10023,2125825472,15352,,,
new york city center,150,w 65 st,10023,2125825472,15353,,,
the juilliard schoolrose cafe,165,w 65 st,10023,2126714313,15354,,,
national asian artists project,10,w 66 st,10023,9147231818,15355,,,
cafe 47,47,w 66 st,10023,2124564274,15356,,,
disney abc cafeteria,77,w 66 st,10023,2124562453,15358,,,
the leopard at des artistes,1,w 67 st,10023,2127878767,15360,,,
cafe des artistes,1,w 67 st,10023,2128773500,15359,,,
nick and tonis cafe,100,w 67 st,10023,2124964000,15361,,,
old johns luncheonette,148,w 67 st,10023,2128742700,15362,,,
joanne trattoria,70,w 68 st,10023,2127210068,15363,,,
second wind restaurant,70,w 68 st,10023,9172617262,15364,,,
la boite en bois,75,w 68 st,10023,2128742705,15365,,,
la traviata pizza,101,w 68 st,10023,2127211101,15366,,,
le pain quotidien,2,w 69 st,10023,6462333768,15367,,,
andanada,141,w 69 st,10023,6466928762,15370,,,
levana,141,w 69 st,10023,2128778457,15371,,,
noi due,143,w 69 st,10023,2127122222,15372,,,
telepan,7274,w 69 st,10023,2125804300,15368,,,
pier i cafe,0,w 70 st,10069,2123624450,15374,,,
metsovo,65,w 70 st,10023,2128732300,15375,,,
shalel,65,w 70 st,10023,2128732300,15376,,,
amber,103,w 70 st,10023,2127998100,15377,,,
epices du traiteur,103,w 70 st,10023,2125795904,15378,,,
pain depices,104,w 70 st,10023,2124961450,15379,,,
cafe luxembourg,200,w 70 st,10023,2128737411,15381,,,
compass,208,w 70 st,10023,2128758600,15382,,,
lincoln square steak,208,w 70 st,10023,2128758600,15383,,,
pasha turkish restaurant,64,w 71 st,10023,2125798751,15384,,,
big nicks pizza burger joint,70,w 71 st,10023,2127994444,15385,,,
bello giardino,71,w 71 st,10023,2128751512,15387,,,
santa fe,73,w 71 st,10023,2127240822,15388,,,
sambuca,20,w 72 st,10023,2127875656,15389,,,
the ribbon,20,w 72 st,10023,2127875656,15390,,,
dallas bbq,27,w 72 st,10023,2128732004,15391,,,
le pain quotidien,50,w 72 st,10023,2127129700,15392,,,
riposo 72,50,w 72 st,10023,2127994140,15393,,,
the dakota bar,53,w 72 st,10023,2127870700,15395,,,
columbus grill,53,w 72 st,10023,2127210600,15394,,,
malachys,103,w 72 st,10023,2128744268,15396,,,
juice generation,117,w 72 st,10023,2125790400,15397,,,
coco fresh juice and tea,118,w 72 st,10023,2125950099,15398,,,
simit and smith,124,w 72 st,10023,2124966605,15400,,,
crepes and delices,124,w 72 st,10023,6468530718,15399,,,
subway,124,w 72 st,10023,2125806792,15401,,,
legend,127,w 72 st,10023,9174414790,15403,,,
eden wok,127,w 72 st,10023,2126629676,15402,,,
box kite coffee,128,w 72 st,10023,2125748202,15404,,,
lime leaf,128,w 72 st,10023,2125017800,15405,,,
ray bari pizza,128,w 72 st,10023,2125958400,15406,,,
72 nd street bagel,130,w 72 st,10023,2125951300,15407,,,
fine shapiro,138,w 72 st,10023,2128772874,15408,,,
communal oven earth,141,w 72 st,10023,2125792929,15409,,,
zurutto ramen gyoza bar,142,w 72 st,10023,2124980022,15410,,,
al buon gusto restaurant,143,w 72 st,10023,2128771408,15411,,,
la dinastia latin chinese cuisine,145,w 72 st,10023,2123623801,15413,,,
dinastia,145,w 72 st,10023,2123623801,15412,,,
the lite choice,146,w 72 st,10023,2125956867,15415,,,
taco grill,146,w 72 st,10023,2125018888,15414,,,
dominos,148,w 72 st,10023,2125010200,15416,,,
chinese bodywork,152,w 72 st,10023,2128773620,15417,,,
amcook fusion sushi asian cuisine,154,w 72 st,10023,2127873333,15418,,,
seven turkish grill,158,w 72 st,10023,2127244700,15420,,,
the triad,158,w 72 st,10023,2123622590,15421,,,
ony,158,w 72 st,10023,2123625531,15419,,,
aroma espresso bar,161,w 72 st,10023,2125957700,15422,,,
kumo sushi,165,w 72 st,10023,2125805900,15423,,,
dunkin donuts,166,w 72 st,10023,6467679048,15426,,,
juicy cube,166,w 72 st,10023,2127992888,15427,,,
my pie pizzeria,166,w 72 st,10023,2127877200,15428,,,
soom soom,166,w 72 st,10023,2127122525,15429,,,
burritoville,166,w 72 st,10023,2125807700,15424,,,
city pie,166,w 72 st,10023,2125806969,15425,,,
grandaisy bakery,176,w 72 st,10023,6462741607,15431,,,
west side cafe and pizza,218,w 72 st,10023,2127699939,15433,,,
pizza cave,218,w 72 st,10023,2128743700,15432,,,
gebhards beer culture,228,w 72 st,10023,9176393420,15434,,,
mikes bistro,228,w 72 st,10023,2127993911,15435,,,
cafe bee,239,w 72 st,10023,2123622171,15436,,,
my most favorite food,247,w 72 st,10023,2125805130,15438,,,
dougies bbq and grill,247,w 72 st,10023,2127242222,15437,,,
emerald inn,250,w 72 st,10023,2128748840,15441,,,
blossom du jour,250,w 72 st,10023,2127129822,15440,,,
all state cafe,250,w 72 st,10023,2128741883,15439,,,
empire szechuan garden,251,w 72 st,10023,2124968460,15442,,,
sushi yasaka,251,w 72 st,10023,2124968460,15443,,,
sugar bar,254,w 72 st,10023,2125790222,15444,,,
giacomo fine foods,269,w 72 st,10069,2127996828,15445,,,
pier 72,270,w 72 st,10023,2127991019,15446,,,
starbucks,48,w 73 st,10023,2125797834,15447,,,
alices tea cup,102,w 73 st,10023,2127993006,15448,,,
arte cafe,106,w 73 st,10023,2125017014,15449,,,
siam productions inc,253,w 73 st,10023,2127694441,15450,,,
patsys pizzeria,61,w 74 st,10023,2125793000,15451,,,
levain bakery,167,w 74 st,10023,2128746080,15452,,,
dive 75,101,w 75 st,10023,2123627518,15453,,,
cesca,164,w 75 st,10023,2127876300,15454,,,
raku,57,w 76 st,10023,2128731220,15455,,,
caffe storico,2,w 77 st,10024,2124859211,15456,,,
scaletta,50,w 77 st,10024,2127699191,15457,,,
dovetail,103,w 77 st,10024,2123623800,15458,,,
en plo,103,w 77 st,10024,2125797777,15459,,,
vai,221,w 77 st,10024,2123624500,15460,,,
bagels company,172,w 79 st,10024,2124969400,15461,,,
planet sushi,200,w 79 st,10024,2127122162,15462,,,
nice matin,201,w 79 st,10024,2128736423,15463,,,
coppolas,206,w 79 st,10024,2128773840,15465,,,
blondies,212,w 79 st,10024,2123624360,15466,,,
fishtag,222,w 79 st,10024,2123627470,15468,,,
ninetynine restaurant and pub,222,w 79 st,10024,2127990400,15470,,,
kefi,222,w 79 st,10024,2128730200,15469,,,
irving farm,224,w 79 st,10024,2128747979,15471,,,
dublin house,225,w 79 st,10024,2128749528,15472,,,
burke willsmanhattan cricket club,226,w 79 st,10024,6468239251,15473,,,
the sunburnt calf,226,w 79 st,10024,6468239255,15474,,,
la panineria,1,w 8 st,10011,9172830197,15475,,,
lena,1,w 8 st,10011,9178869938,15476,,,
margaux,5,w 8 st,10011,6467074889,15477,,,
evas restaurant,11,w 8 st,10011,2123532761,15478,,,
cho cho san japanese restaurant,15,w 8 st,10011,2124733633,15479,,,
cafe nadery,16,w 8 st,10011,2122605407,15480,,,
analogue,19,w 8 st,10011,2124320200,15481,,,
loring place,21,w 8 st,10011,2123881831,15482,,,
amelie,22,w 8 st,10011,2125332962,15483,,,
bagel bites,22,w 8 st,10011,7184398999,15484,,,
rasa,25,w 8 st,10011,2122539888,15485,,,
arts and crafts beer parlor,26,w 8 st,10011,6466785263,15486,,,
8th street winecellar,28,w 8 st,10011,2122609463,15487,,,
stumptown coffee roasters,30,w 8 st,10011,3474147802,15488,,,
stickys finger joint 1,31,w 8 st,10011,2127777131,15489,,,
burger joint,33,w 8 st,10011,2124321400,15490,,,
whiskey social,35,w 8 st,10011,6467264476,15491,,,
curry kitchen,40,w 8 st,10011,2129822900,15492,,,
sono,40,w 8 st,10011,2127771511,15494,,,
new york pizza town,40,w 8 st,10011,2127774466,15493,,,
tipsy girl,45,w 8 st,10011,6469644636,15495,,,
greenwich project,47,w 8 st,10011,2122539333,15496,,,
il bambino,48,w 8 st,10011,9174007134,15497,,,
ancolie,58,w 8 st,10011,6465245929,15498,,,
sne crepe,58,w 8 st,10011,9172658115,15499,,,
neta,61,w 8 st,10011,2125052610,15500,,,
liquiteria,63,w 8 st,10011,2125613386,15501,,,
vivi bubble tea,65,w 8 st,10011,2126581588,15502,,,
mansions catering,4042,w 8 st,10011,9176573934,15503,,,
dominos,16A,w 8 st,10011,2123533100,15504,,,
grill 212,212,w 80 st,10024,2127247455,15505,,,
calle ocho,45,w 81 st,10024,2128735025,15507,,,
81 restaurant,45,w 81 st,10024,2128738181,15506,,,
juice press,73,w 82 st,10024,2123889539,15508,,,
flame,100,w 82 st,10024,6468700301,15511,,,
columbus flame,100,w 82 st,10024,2123908876,15509,,,
ditch plains,100,w 82 st,10024,2123624815,15510,,,
rain,100,w 82 st,10024,2125010776,15512,,,
mexikosher nyc,100,w 83 st,10024,2125806200,15515,,,
fresh grill tortilla restaurant,100,w 83 st,10024,2124968888,15514,,,
fresco tortilla burrito,100,w 83 st,10024,2127129371,15513,,,
amused,142,w 83 st,10024,2127993888,15516,,,
scoozi,142,w 83 st,10024,2127990080,15517,,,
cafe lalo,201,w 83 st,10024,2124966031,15518,,,
primo pizza 84,57,w 84 st,10024,2128742000,15519,,,
vin sur vingt,66,w 84 st,10024,6072210610,15520,,,
spiga,200,w 84 st,10024,2123625506,15521,,,
manhattan restaurant brok,204,w 84 st,10024,2127870809,15522,,,
gfree nyc,77,w 85 st,10024,6467819770,15524,,,
han dynasty,215,w 85 st,10024,2128589060,15525,,,
prime ko,217,w 85 st,10024,2124961888,15527,,,
la cocina mexicana,217,w 85 st,10024,2128740770,15526,,,
deli kasbah,251,w 85 st,10024,2124961500,15528,,,
kasbah bbq grill,251,w 85 st,10024,2124961500,15529,,,
la mirabelle,102,w 86 st,10024,2124960458,15530,,,
parlour restaurant,250,w 86 st,10024,2125808923,15531,,,
omars,21,w 9 st,10011,2126775242,15532,,,
casa apicii,62,w 9 st,10011,9175730571,15533,,,
village restaurant,62,w 9 st,10011,2125053355,15534,,,
lenwich,66,w 9 st,10011,2123530300,15535,,,
blockheads,175,w 90 st,10024,2125107410,15536,,,
cafe roma pizzeria,175,w 90 st,10024,2128758972,15537,,,
smokey joes bbq,251,w 91 st,10024,2018367427,15538,,,
starbucks,214,w 92 st,10025,2125947817,15539,,,
screme gelato bar,176,w 94 st,10025,5163558236,15540,,,
vino levantino,210,w 94 st,10025,2122803333,15544,,,
whispers bar and restaurant,210,w 94 st,10025,8453132814,15545,,,
manhattan indian restaurant,210,w 94 st,10025,2129327720,15542,,,
obento delight,210,w 94 st,10025,2122222010,15543,,,
daniellos pizzeria,70,w 95 st,10025,2129610340,15546,,,
buceo 95,201,w 95 st,10025,2126627010,15547,,,
indian cafe,201,w 95 st,10025,2122221600,15548,,,
central park tennis snack bar,0,w 96 st,10025,2123160800,15549,,,
effys cafe,104,w 96 st,10025,2122806200,15550,,,
strand diner,208,w 96 st,10025,2128657802,15551,,,
pearls,200,w 99 st,10025,2127490300,15555,,,
asian palace,200,w 99 st,10025,2123162601,15554,,,
corner gourmet ii,66,w broadway,10007,2124062200,15557,,,
le pain quotidien,81,w broadway,10007,6466528186,15558,,,
little park,85,w broadway,10007,2122045570,15559,,,
wicked juice kitchen,88,w broadway,10007,9082448130,15560,,,
starbucks,95,w broadway,10013,2127916368,15561,,,
dahlias fine mexican cuisine,107,w broadway,10013,2127660911,15562,,,
109 west broadway food wine llc,109,w broadway,10013,6464227495,15563,,,
delphi restaurant,109,w broadway,10013,2122276322,15564,,,
sushi of gari tribeca,130,w broadway,10013,2122850130,15566,,,
upstairs,130,w broadway,10013,2126085829,15567,,,
petite abeille,134,w broadway,10013,6469645898,15569,,,
matsuya,134,w broadway,10013,2127322323,15568,,,
tinys and the bar upstairs,135,w broadway,10013,2123741137,15570,,,
edwards,136,w broadway,10013,2122336436,15571,,,
jin seafood,136,w broadway,10013,2123495375,15572,,,
the odeon,145,w broadway,10013,2122330507,15573,,,
landmarc,179,w broadway,10013,2123433883,15574,,,
starbucks,180,w broadway,10013,2123437402,15575,,,
new york law school,185,w broadway,10013,2124312877,15576,,,
distilled,211,w broadway,10013,2124310700,15577,,,
white street,221,w broadway,10013,9177016759,15579,,,
churrascaria plataforma,221,w broadway,10013,2129256969,15578,,,
terra,222,w broadway,10013,2126250900,15580,,,
attravesiamo,225,w broadway,10013,9172876799,15581,,,
the butterfly,225,w broadway,10013,6466924943,15582,,,
cafe clementine,227,w broadway,10013,6462439671,15583,,,
batard,239,w broadway,10013,2122192777,15587,,,
cercle rouge,241,w broadway,10013,2122266252,15588,,,
tribeca tavern,247,w broadway,10013,2129417671,15589,,,
anotheroom,249,w broadway,10013,2122261418,15590,,,
pepolino,281,w broadway,10013,2129669983,15591,,,
haus,285,w broadway,10013,2126254287,15592,,,
everyman espresso,301,w broadway,10013,9179417635,15593,,,
soho grand hotel,310,w broadway,10013,2129653000,15594,,,
mamo restaurant,323,w broadway,10013,6469644641,15595,,,
combina,330,w broadway,10013,2122261248,15596,,,
il mulino prime,331,w broadway,10013,2122260020,15597,,,
lusso,331,w broadway,10013,2124310131,15598,,,
sanctuary t,337,w broadway,10013,2129417832,15600,,,
corio,337,w broadway,10013,2129663901,15599,,,
felix,340,w broadway,10013,2124310021,15601,,,
novecento,343,w broadway,10013,2129254706,15603,,,
korchma taras bulba,357,w broadway,10013,2125107510,15606,,,
besito,357,w broadway,10013,2129662030,15605,,,
via dei mille,357,w broadway,10013,2124310080,15607,,,
the cupping room,359,w broadway,10013,2129252898,15608,,,
broome street bar,363,w broadway,10013,2129252086,15609,,,
cipriani downtown restaurant,376,w broadway,10012,2123430999,15610,,,
laduree soho,398,w broadway,10012,6463927868,15612,,,
barolo,398,w broadway,10012,2122261102,15611,,,
ground support cafe,399,w broadway,10012,2122198722,15613,,,
so home,410,w broadway,10012,2123340161,15614,,,
thompson alchemists,449,w broadway,10012,2125984040,15616,,,
santina,463,w broadway,10012,2122543000,15619,,,
dirty french,463,w broadway,10012,2122543000,15617,,,
i tre merli,463,w broadway,10012,2122548699,15618,,,
dos caminos soho,475,w broadway,10012,2122774300,15620,,,
starbucks,482,w broadway,10012,2122540139,15621,,,
j r sushi,86A,w broadway,10007,9178688688,15622,,,
subway,33,w end ave,10023,6465971577,15623,,,
milk n honey,35,w end ave,10023,2123624165,15624,,,
disney abc cafeteria,125,w end ave,10023,2124565357,15625,,,
il duomo restaurant,200,w end ave,10023,2127874100,15626,,,
the esplanade,305,w end ave,10023,2127698663,15627,,,
the williams memorial residence,720,w end ave,10025,2123166000,15628,,,
underground lounge,955,w end ave,10025,2125314759,15629,,,
volare restaurant,147,w fourth st,10012,2127772849,15630,,,
angelika film center,18,w houston st,10012,2129952570,15631,,,
burger barrel,25,w houston st,10012,2123347320,15632,,,
birch coffee,71,w houston st,10012,2126861444,15633,,,
pegu club,77,w houston st,10012,2124737348,15634,,,
bar henry,90,w houston st,10012,6464484559,15635,,,
the folly,92,w houston st,10012,6467264740,15636,,,
yama,92,w houston st,10012,2126740935,15637,,,
madame x,94,w houston st,10012,2125390808,15638,,,
fair folks and a goat,96,w houston st,10012,2154106821,15639,,,
jane,100,w houston st,10012,2122547000,15640,,,
arturos,106,w houston st,10012,2126773820,15641,,,
blue haven,108,w houston st,10012,2125053400,15642,,,
francois payard bakery,116,w houston st,10012,2129950888,15643,,,
my befana,116,w houston st,10012,2124733238,15644,,,
rogue and canon,128,w houston st,10012,6463988700,15645,,,
melvins miss lilys,132,w houston st,10012,6465885375,15647,,,
manon,132,w houston st,10012,2124751515,15646,,,
ushiwakamaru,136,w houston st,10012,2122284181,15649,,,
domodomo,138,w houston st,10012,6467070301,15650,,,
premon thai,138,w houston st,10012,2123532338,15651,,,
da marcella,142,w houston st,10012,6465599192,15652,,,
bar veloce,146,w houston st,10012,2122539500,15654,,,
song e napule,146,w houston st,10012,2125331242,15655,,,
bar carrera,146,w houston st,10012,9196329329,15653,,,
brooklyneer,220,w houston st,10014,6466924911,15657,,,
houston hall,222,w houston st,10014,2126759323,15658,,,
arbor bistro,226,w houston st,10014,2122557888,15659,,,
subway,228,w houston st,10014,6467073155,15661,,,
martins carribean bistro,228,w houston st,10014,2126459200,15660,,,
current,And,w side highway,10011,2123366060,15662,,,
sports center at chelsea piers sushi bar,PIER 60,w side highway,10011,2123666286,15663,,,
2 west restaurant,2,w st,10004,2123440800,15665,,,
2 west,2,w st,10004,9177902525,15664,,,
inatesso pizza bar casano,28,w st,10004,2122678000,15666,,,
inatesso cafe casano,38,w st,10004,2122677000,15667,,,
banquet kitchen marriott,85,w st,10006,2123856511,15668,,,
bills bar and burger downtown,85,w st,10006,2128943800,15669,,,
starbucks,85,w st,10006,2122666152,15670,,,
fp bakery,200,w st,10282,2125668300,15671,,,
goldman sachs,200,w st,10282,9173439899,15672,,,
pier 25 snack bar,225,w st,10013,9173024616,15673,,,
city vineyard,233,w st,10013,6466778350,15674,,,
mystique,354,w st,10014,2129296978,15675,,,
wafels dingeslanding,393,w st,10014,8456491510,15676,,,
bongo,395,w st,10014,2126756555,15677,,,
munchery,521,w st,10014,9176135791,15679,,,
burger heights,177,wadsworth ave,10033,2122035613,15680,,,
tribeca park cafe,1,walker st,10013,2122260665,15681,,,
anejo tribeca,31,walker st,10013,2129206270,15682,,,
m15,52,walker st,10013,2129651701,15683,,,
popeyes louisiana kitchen,96,walker st,10013,2122199191,15685,,,
city garden express restaurant,96,walker st,10013,2122192318,15684,,,
xo taste,96,walker st,10013,2123438339,15686,,,
happy tea time,98,walker st,10013,3478804460,15687,,,
sweets bakery,135,walker st,10013,2122192012,15689,,,
bank of new york empl dining room,1,wall st,10005,2126358554,15690,,,
filk morgan lewis,11,wall st,10005,7048208263,15691,,,
new york stock exchange,11,wall st,10005,2126564181,15692,,,
green power cafe equinox,14,wall st,10005,2125772010,15693,,,
starbucks,14,wall st,10005,6465966331,15694,,,
neapolitan express,40,wall st,10005,6469186169,15696,,,
mangia,40,wall st,10005,2124254040,15695,,,
cipriani,55,wall st,10005,6467230812,15698,,,
cipriani club 55,55,wall st,10005,2126994096,15699,,,
coach,60,wall st,10005,7043285173,15700,,,
duetsche bank conference room,60,wall st,10005,2122508963,15705,,,
le glacier,60,wall st,10005,3474279132,15706,,,
starbucks,60,wall st,10005,3474614068,15707,,,
deutsche bank,60,wall st,10005,2122506085,15702,,,
deutsche bank conference center,60,wall st,10005,2122502233,15703,,,
deutsche bank exec dining room,60,wall st,10005,2122507681,15704,,,
country cafe,60,wall st,10005,2127976913,15701,,,
la colombe,67,wall st,10005,2122200415,15709,,,
oaxaca taqueria murray hill,67,wall st,10005,9175620005,15710,,,
sweetgreen wall street,67,wall st,10005,2124879030,15711,,,
cafe arte,75,wall st,10005,2127470500,15712,,,
dina rata at andaz hotel,75,wall st,10005,2126991692,15713,,,
starbucks,99,wall st,10005,2124871906,15716,,,
gregorys coffee,100,wall st,10005,6469187274,15717,,,
rib north america,100,wall st,10005,2129430998,15718,,,
starbucks,100,wall st,10005,2128091556,15719,,,
fuku,110,wall st,10005,2122280031,15720,,,
westville wall street,110,wall st,10005,6463428885,15721,,,
fino ristorante,1,wall st court,10005,2128251924,15723,,,
